freq (Hz)	real	complex
1.028700E+4	8.319140E-1	0.000000E+0
1.028800E+4	8.437594E-1	0.000000E+0
1.028900E+4	8.583354E-1	0.000000E+0
1.029000E+4	8.692426E-1	0.000000E+0
1.029100E+4	8.749035E-1	0.000000E+0
1.029200E+4	8.802066E-1	0.000000E+0
1.029300E+4	8.928038E-1	0.000000E+0
1.029400E+4	9.158957E-1	0.000000E+0
1.029500E+4	9.434940E-1	0.000000E+0
1.029600E+4	9.630000E-1	0.000000E+0
1.029700E+4	9.628571E-1	0.000000E+0
1.029800E+4	9.396023E-1	0.000000E+0
1.029900E+4	9.008709E-1	0.000000E+0
1.030000E+4	8.628304E-1	0.000000E+0
1.030100E+4	8.413653E-1	0.000000E+0
1.030200E+4	8.409574E-1	0.000000E+0
1.030300E+4	8.516355E-1	0.000000E+0
1.030400E+4	8.579217E-1	0.000000E+0
1.030500E+4	8.502099E-1	0.000000E+0
1.030600E+4	8.298426E-1	0.000000E+0
1.030700E+4	8.067234E-1	0.000000E+0
1.030800E+4	7.914984E-1	0.000000E+0
1.030900E+4	7.870905E-1	0.000000E+0
1.031000E+4	7.866747E-1	0.000000E+0
1.031100E+4	7.797505E-1	0.000000E+0
1.031200E+4	7.597785E-1	0.000000E+0
1.031300E+4	7.273530E-1	0.000000E+0
1.031400E+4	6.880445E-1	0.000000E+0
1.031500E+4	6.472322E-1	0.000000E+0
1.031600E+4	6.059535E-1	0.000000E+0
1.031700E+4	5.615346E-1	0.000000E+0
1.031800E+4	5.128085E-1	0.000000E+0
1.031900E+4	4.655559E-1	0.000000E+0
1.032000E+4	4.328640E-1	0.000000E+0
1.032100E+4	4.262945E-1	0.000000E+0
1.032200E+4	4.434111E-1	0.000000E+0
1.032300E+4	4.691673E-1	0.000000E+0
1.032400E+4	4.897524E-1	0.000000E+0
1.032500E+4	5.015044E-1	0.000000E+0
1.032600E+4	5.104483E-1	0.000000E+0
1.032700E+4	5.252070E-1	0.000000E+0
1.032800E+4	5.480175E-1	0.000000E+0
1.032900E+4	5.719433E-1	0.000000E+0
1.033000E+4	5.869602E-1	0.000000E+0
1.033100E+4	5.883719E-1	0.000000E+0
1.033200E+4	5.813241E-1	0.000000E+0
1.033300E+4	5.787760E-1	0.000000E+0
1.033400E+4	5.920869E-1	0.000000E+0
1.033500E+4	6.201364E-1	0.000000E+0
1.033600E+4	6.488782E-1	0.000000E+0
1.033700E+4	6.615534E-1	0.000000E+0
1.033800E+4	6.488474E-1	0.000000E+0
1.033900E+4	6.140825E-1	0.000000E+0
1.034000E+4	5.736991E-1	0.000000E+0
1.034100E+4	5.509186E-1	0.000000E+0
1.034200E+4	5.596984E-1	0.000000E+0
1.034300E+4	5.915087E-1	0.000000E+0
1.034400E+4	6.237554E-1	0.000000E+0
1.034500E+4	6.375316E-1	0.000000E+0
1.034600E+4	6.268211E-1	0.000000E+0
1.034700E+4	5.998135E-1	0.000000E+0
1.034800E+4	5.752291E-1	0.000000E+0
1.034900E+4	5.719323E-1	0.000000E+0
1.035000E+4	5.944865E-1	0.000000E+0
1.035100E+4	6.296332E-1	0.000000E+0
1.035200E+4	6.582696E-1	0.000000E+0
1.035300E+4	6.676326E-1	0.000000E+0
1.035400E+4	6.558332E-1	0.000000E+0
1.035500E+4	6.309959E-1	0.000000E+0
1.035600E+4	6.067023E-1	0.000000E+0
1.035700E+4	5.941683E-1	0.000000E+0
1.035800E+4	5.949374E-1	0.000000E+0
1.035900E+4	6.010060E-1	0.000000E+0
1.036000E+4	6.025239E-1	0.000000E+0
1.036100E+4	5.954344E-1	0.000000E+0
1.036200E+4	5.840420E-1	0.000000E+0
1.036300E+4	5.778774E-1	0.000000E+0
1.036400E+4	5.841352E-1	0.000000E+0
1.036500E+4	6.009047E-1	0.000000E+0
1.036600E+4	6.179507E-1	0.000000E+0
1.036700E+4	6.240203E-1	0.000000E+0
1.036800E+4	6.139445E-1	0.000000E+0
1.036900E+4	5.920687E-1	0.000000E+0
1.037000E+4	5.713695E-1	0.000000E+0
1.037100E+4	5.669681E-1	0.000000E+0
1.037200E+4	5.852487E-1	0.000000E+0
1.037300E+4	6.182647E-1	0.000000E+0
1.037400E+4	6.501337E-1	0.000000E+0
1.037500E+4	6.669996E-1	0.000000E+0
1.037600E+4	6.622812E-1	0.000000E+0
1.037700E+4	6.373445E-1	0.000000E+0
1.037800E+4	5.996915E-1	0.000000E+0
1.037900E+4	5.596312E-1	0.000000E+0
1.038000E+4	5.259910E-1	0.000000E+0
1.038100E+4	5.023683E-1	0.000000E+0
1.038200E+4	4.863908E-1	0.000000E+0
1.038300E+4	4.726427E-1	0.000000E+0
1.038400E+4	4.566864E-1	0.000000E+0
1.038500E+4	4.376204E-1	0.000000E+0
1.038600E+4	4.187697E-1	0.000000E+0
1.038700E+4	4.066405E-1	0.000000E+0
1.038800E+4	4.075175E-1	0.000000E+0
1.038900E+4	4.223806E-1	0.000000E+0
1.039000E+4	4.444226E-1	0.000000E+0
1.039100E+4	4.619840E-1	0.000000E+0
1.039200E+4	4.638549E-1	0.000000E+0
1.039300E+4	4.436073E-1	0.000000E+0
1.039400E+4	4.026668E-1	0.000000E+0
1.039500E+4	3.527440E-1	0.000000E+0
1.039600E+4	3.159266E-1	0.000000E+0
1.039700E+4	3.130776E-1	0.000000E+0
1.039800E+4	3.403188E-1	0.000000E+0
1.039900E+4	3.715564E-1	0.000000E+0
1.040000E+4	3.827022E-1	0.000000E+0
1.040100E+4	3.620393E-1	0.000000E+0
1.040200E+4	3.112913E-1	0.000000E+0
1.040300E+4	2.474502E-1	0.000000E+0
1.040400E+4	2.072913E-1	0.000000E+0
1.040500E+4	2.256721E-1	0.000000E+0
1.040600E+4	2.805650E-1	0.000000E+0
1.040700E+4	3.310337E-1	0.000000E+0
1.040800E+4	3.574757E-1	0.000000E+0
1.040900E+4	3.587659E-1	0.000000E+0
1.041000E+4	3.476274E-1	0.000000E+0
1.041100E+4	3.442723E-1	0.000000E+0
1.041200E+4	3.616171E-1	0.000000E+0
1.041300E+4	3.927667E-1	0.000000E+0
1.041400E+4	4.191302E-1	0.000000E+0
1.041500E+4	4.262549E-1	0.000000E+0
1.041600E+4	4.121407E-1	0.000000E+0
1.041700E+4	3.898649E-1	0.000000E+0
1.041800E+4	3.839141E-1	0.000000E+0
1.041900E+4	4.121097E-1	0.000000E+0
1.042000E+4	4.661337E-1	0.000000E+0
1.042100E+4	5.211579E-1	0.000000E+0
1.042200E+4	5.561203E-1	0.000000E+0
1.042300E+4	5.622724E-1	0.000000E+0
1.042400E+4	5.445975E-1	0.000000E+0
1.042500E+4	5.198383E-1	0.000000E+0
1.042600E+4	5.084157E-1	0.000000E+0
1.042700E+4	5.192251E-1	0.000000E+0
1.042800E+4	5.410657E-1	0.000000E+0
1.042900E+4	5.528168E-1	0.000000E+0
1.043000E+4	5.387415E-1	0.000000E+0
1.043100E+4	4.965685E-1	0.000000E+0
1.043200E+4	4.399967E-1	0.000000E+0
1.043300E+4	3.964264E-1	0.000000E+0
1.043400E+4	3.907794E-1	0.000000E+0
1.043500E+4	4.183459E-1	0.000000E+0
1.043600E+4	4.495694E-1	0.000000E+0
1.043700E+4	4.591619E-1	0.000000E+0
1.043800E+4	4.389944E-1	0.000000E+0
1.043900E+4	3.989721E-1	0.000000E+0
1.044000E+4	3.639159E-1	0.000000E+0
1.044100E+4	3.595647E-1	0.000000E+0
1.044200E+4	3.869823E-1	0.000000E+0
1.044300E+4	4.226417E-1	0.000000E+0
1.044400E+4	4.450041E-1	0.000000E+0
1.044500E+4	4.482197E-1	0.000000E+0
1.044600E+4	4.415179E-1	0.000000E+0
1.044700E+4	4.410142E-1	0.000000E+0
1.044800E+4	4.556428E-1	0.000000E+0
1.044900E+4	4.787090E-1	0.000000E+0
1.045000E+4	4.958708E-1	0.000000E+0
1.045100E+4	4.990675E-1	0.000000E+0
1.045200E+4	4.938763E-1	0.000000E+0
1.045300E+4	4.970220E-1	0.000000E+0
1.045400E+4	5.225674E-1	0.000000E+0
1.045500E+4	5.666285E-1	0.000000E+0
1.045600E+4	6.099141E-1	0.000000E+0
1.045700E+4	6.331996E-1	0.000000E+0
1.045800E+4	6.286766E-1	0.000000E+0
1.045900E+4	6.038695E-1	0.000000E+0
1.046000E+4	5.789985E-1	0.000000E+0
1.046100E+4	5.750430E-1	0.000000E+0
1.046200E+4	5.961339E-1	0.000000E+0
1.046300E+4	6.262763E-1	0.000000E+0
1.046400E+4	6.456312E-1	0.000000E+0
1.046500E+4	6.459092E-1	0.000000E+0
1.046600E+4	6.347624E-1	0.000000E+0
1.046700E+4	6.298301E-1	0.000000E+0
1.046800E+4	6.437002E-1	0.000000E+0
1.046900E+4	6.706996E-1	0.000000E+0
1.047000E+4	6.909848E-1	0.000000E+0
1.047100E+4	6.862132E-1	0.000000E+0
1.047200E+4	6.516408E-1	0.000000E+0
1.047300E+4	6.011022E-1	0.000000E+0
1.047400E+4	5.643406E-1	0.000000E+0
1.047500E+4	5.692652E-1	0.000000E+0
1.047600E+4	6.152061E-1	0.000000E+0
1.047700E+4	6.752054E-1	0.000000E+0
1.047800E+4	7.232965E-1	0.000000E+0
1.047900E+4	7.493714E-1	0.000000E+0
1.048000E+4	7.587516E-1	0.000000E+0
1.048100E+4	7.642015E-1	0.000000E+0
1.048200E+4	7.744977E-1	0.000000E+0
1.048300E+4	7.867532E-1	0.000000E+0
1.048400E+4	7.891979E-1	0.000000E+0
1.048500E+4	7.709871E-1	0.000000E+0
1.048600E+4	7.304915E-1	0.000000E+0
1.048700E+4	6.778603E-1	0.000000E+0
1.048800E+4	6.308694E-1	0.000000E+0
1.048900E+4	6.039318E-1	0.000000E+0
1.049000E+4	5.967455E-1	0.000000E+0
1.049100E+4	5.958099E-1	0.000000E+0
1.049200E+4	5.880312E-1	0.000000E+0
1.049300E+4	5.715583E-1	0.000000E+0
1.049400E+4	5.567387E-1	0.000000E+0
1.049500E+4	5.574281E-1	0.000000E+0
1.049600E+4	5.775050E-1	0.000000E+0
1.049700E+4	6.059388E-1	0.000000E+0
1.049800E+4	6.258011E-1	0.000000E+0
1.049900E+4	6.253748E-1	0.000000E+0
1.050000E+4	6.030025E-1	0.000000E+0
1.050100E+4	5.663669E-1	0.000000E+0
1.050200E+4	5.279786E-1	0.000000E+0
1.050300E+4	4.981145E-1	0.000000E+0
1.050400E+4	4.788841E-1	0.000000E+0
1.050500E+4	4.649118E-1	0.000000E+0
1.050600E+4	4.500475E-1	0.000000E+0
1.050700E+4	4.330071E-1	0.000000E+0
1.050800E+4	4.176133E-1	0.000000E+0
1.050900E+4	4.085254E-1	0.000000E+0
1.051000E+4	4.063681E-1	0.000000E+0
1.051100E+4	4.068636E-1	0.000000E+0
1.051200E+4	4.043101E-1	0.000000E+0
1.051300E+4	3.951763E-1	0.000000E+0
1.051400E+4	3.788942E-1	0.000000E+0
1.051500E+4	3.563474E-1	0.000000E+0
1.051600E+4	3.280777E-1	0.000000E+0
1.051700E+4	2.940049E-1	0.000000E+0
1.051800E+4	2.549795E-1	0.000000E+0
1.051900E+4	2.148144E-1	0.000000E+0
1.052000E+4	1.805494E-1	0.000000E+0
1.052100E+4	1.582367E-1	0.000000E+0
1.052200E+4	1.453193E-1	0.000000E+0
1.052300E+4	1.307011E-1	0.000000E+0
1.052400E+4	1.047695E-1	0.000000E+0
1.052500E+4	6.847343E-2	0.000000E+0
1.052600E+4	5.214501E-2	0.000000E+0
1.052700E+4	9.073562E-2	0.000000E+0
1.052800E+4	1.398853E-1	0.000000E+0
1.052900E+4	1.743960E-1	0.000000E+0
1.053000E+4	1.845094E-1	0.000000E+0
1.053100E+4	1.687365E-1	0.000000E+0
1.053200E+4	1.352178E-1	0.000000E+0
1.053300E+4	1.063258E-1	0.000000E+0
1.053400E+4	1.118179E-1	0.000000E+0
1.053500E+4	1.414810E-1	0.000000E+0
1.053600E+4	1.635844E-1	0.000000E+0
1.053700E+4	1.630421E-1	0.000000E+0
1.053800E+4	1.417207E-1	0.000000E+0
1.053900E+4	1.230208E-1	0.000000E+0
1.054000E+4	1.456704E-1	0.000000E+0
1.054100E+4	2.043716E-1	0.000000E+0
1.054200E+4	2.654086E-1	0.000000E+0
1.054300E+4	3.075361E-1	0.000000E+0
1.054400E+4	3.216222E-1	0.000000E+0
1.054500E+4	3.085995E-1	0.000000E+0
1.054600E+4	2.788543E-1	0.000000E+0
1.054700E+4	2.498990E-1	0.000000E+0
1.054800E+4	2.375429E-1	0.000000E+0
1.054900E+4	2.417853E-1	0.000000E+0
1.055000E+4	2.477035E-1	0.000000E+0
1.055100E+4	2.415537E-1	0.000000E+0
1.055200E+4	2.197278E-1	0.000000E+0
1.055300E+4	1.894148E-1	0.000000E+0
1.055400E+4	1.658092E-1	0.000000E+0
1.055500E+4	1.616739E-1	0.000000E+0
1.055600E+4	1.722589E-1	0.000000E+0
1.055700E+4	1.818328E-1	0.000000E+0
1.055800E+4	1.800354E-1	0.000000E+0
1.055900E+4	1.657075E-1	0.000000E+0
1.056000E+4	1.448249E-1	0.000000E+0
1.056100E+4	1.271784E-1	0.000000E+0
1.056200E+4	1.204793E-1	0.000000E+0
1.056300E+4	1.240285E-1	0.000000E+0
1.056400E+4	1.314955E-1	0.000000E+0
1.056500E+4	1.383077E-1	0.000000E+0
1.056600E+4	1.432574E-1	0.000000E+0
1.056700E+4	1.470061E-1	0.000000E+0
1.056800E+4	1.519004E-1	0.000000E+0
1.056900E+4	1.628720E-1	0.000000E+0
1.057000E+4	1.853636E-1	0.000000E+0
1.057100E+4	2.194047E-1	0.000000E+0
1.057200E+4	2.572546E-1	0.000000E+0
1.057300E+4	2.871350E-1	0.000000E+0
1.057400E+4	2.979783E-1	0.000000E+0
1.057500E+4	2.831824E-1	0.000000E+0
1.057600E+4	2.442745E-1	0.000000E+0
1.057700E+4	1.967546E-1	0.000000E+0
1.057800E+4	1.778744E-1	0.000000E+0
1.057900E+4	2.165141E-1	0.000000E+0
1.058000E+4	2.848069E-1	0.000000E+0
1.058100E+4	3.477482E-1	0.000000E+0
1.058200E+4	3.889912E-1	0.000000E+0
1.058300E+4	4.064281E-1	0.000000E+0
1.058400E+4	4.084743E-1	0.000000E+0
1.058500E+4	4.084691E-1	0.000000E+0
1.058600E+4	4.149001E-1	0.000000E+0
1.058700E+4	4.238545E-1	0.000000E+0
1.058800E+4	4.224868E-1	0.000000E+0
1.058900E+4	3.993237E-1	0.000000E+0
1.059000E+4	3.522340E-1	0.000000E+0
1.059100E+4	2.923984E-1	0.000000E+0
1.059200E+4	2.448628E-1	0.000000E+0
1.059300E+4	2.346661E-1	0.000000E+0
1.059400E+4	2.541619E-1	0.000000E+0
1.059500E+4	2.725034E-1	0.000000E+0
1.059600E+4	2.724403E-1	0.000000E+0
1.059700E+4	2.612596E-1	0.000000E+0
1.059800E+4	2.675732E-1	0.000000E+0
1.059900E+4	3.143269E-1	0.000000E+0
1.060000E+4	3.888425E-1	0.000000E+0
1.060100E+4	4.629273E-1	0.000000E+0
1.060200E+4	5.173352E-1	0.000000E+0
1.060300E+4	5.468066E-1	0.000000E+0
1.060400E+4	5.579153E-1	0.000000E+0
1.060500E+4	5.622513E-1	0.000000E+0
1.060600E+4	5.661415E-1	0.000000E+0
1.060700E+4	5.645987E-1	0.000000E+0
1.060800E+4	5.467783E-1	0.000000E+0
1.060900E+4	5.092867E-1	0.000000E+0
1.061000E+4	4.692897E-1	0.000000E+0
1.061100E+4	4.663109E-1	0.000000E+0
1.061200E+4	5.279248E-1	0.000000E+0
1.061300E+4	6.313289E-1	0.000000E+0
1.061400E+4	7.303461E-1	0.000000E+0
1.061500E+4	7.901011E-1	0.000000E+0
1.061600E+4	7.967318E-1	0.000000E+0
1.061700E+4	7.597842E-1	0.000000E+0
1.061800E+4	7.116701E-1	0.000000E+0
1.061900E+4	6.951847E-1	0.000000E+0
1.062000E+4	7.303086E-1	0.000000E+0
1.062100E+4	7.940503E-1	0.000000E+0
1.062200E+4	8.469202E-1	0.000000E+0
1.062300E+4	8.643969E-1	0.000000E+0
1.062400E+4	8.471692E-1	0.000000E+0
1.062500E+4	8.182078E-1	0.000000E+0
1.062600E+4	8.085444E-1	0.000000E+0
1.062700E+4	8.327757E-1	0.000000E+0
1.062800E+4	8.761657E-1	0.000000E+0
1.062900E+4	9.103649E-1	0.000000E+0
1.063000E+4	9.158548E-1	0.000000E+0
1.063100E+4	8.913391E-1	0.000000E+0
1.063200E+4	8.509371E-1	0.000000E+0
1.063300E+4	8.131004E-1	0.000000E+0
1.063400E+4	7.865155E-1	0.000000E+0
1.063500E+4	7.646303E-1	0.000000E+0
1.063600E+4	7.355275E-1	0.000000E+0
1.063700E+4	6.969808E-1	0.000000E+0
1.063800E+4	6.629165E-1	0.000000E+0
1.063900E+4	6.541018E-1	0.000000E+0
1.064000E+4	6.762142E-1	0.000000E+0
1.064100E+4	7.100897E-1	0.000000E+0
1.064200E+4	7.282096E-1	0.000000E+0
1.064300E+4	7.148015E-1	0.000000E+0
1.064400E+4	6.744643E-1	0.000000E+0
1.064500E+4	6.303782E-1	0.000000E+0
1.064600E+4	6.100794E-1	0.000000E+0
1.064700E+4	6.208084E-1	0.000000E+0
1.064800E+4	6.417831E-1	0.000000E+0
1.064900E+4	6.463712E-1	0.000000E+0
1.065000E+4	6.246467E-1	0.000000E+0
1.065100E+4	5.910397E-1	0.000000E+0
1.065200E+4	5.774614E-1	0.000000E+0
1.065300E+4	6.068378E-1	0.000000E+0
1.065400E+4	6.677012E-1	0.000000E+0
1.065500E+4	7.281441E-1	0.000000E+0
1.065600E+4	7.644800E-1	0.000000E+0
1.065700E+4	7.729937E-1	0.000000E+0
1.065800E+4	7.679202E-1	0.000000E+0
1.065900E+4	7.700890E-1	0.000000E+0
1.066000E+4	7.899472E-1	0.000000E+0
1.066100E+4	8.190268E-1	0.000000E+0
1.066200E+4	8.396386E-1	0.000000E+0
1.066300E+4	8.410703E-1	0.000000E+0
1.066400E+4	8.284413E-1	0.000000E+0
1.066500E+4	8.205586E-1	0.000000E+0
1.066600E+4	8.368236E-1	0.000000E+0
1.066700E+4	8.809318E-1	0.000000E+0
1.066800E+4	9.384824E-1	0.000000E+0
1.066900E+4	9.903923E-1	0.000000E+0
1.067000E+4	1.025643E+0	0.000000E+0
1.067100E+4	1.044489E+0	0.000000E+0
1.067200E+4	1.053819E+0	0.000000E+0
1.067300E+4	1.059269E+0	0.000000E+0
1.067400E+4	1.059813E+0	0.000000E+0
1.067500E+4	1.048939E+0	0.000000E+0
1.067600E+4	1.020871E+0	0.000000E+0
1.067700E+4	9.766636E-1	0.000000E+0
1.067800E+4	9.262290E-1	0.000000E+0
1.067900E+4	8.850202E-1	0.000000E+0
1.068000E+4	8.663189E-1	0.000000E+0
1.068100E+4	8.737982E-1	0.000000E+0
1.068200E+4	9.008046E-1	0.000000E+0
1.068300E+4	9.360043E-1	0.000000E+0
1.068400E+4	9.684661E-1	0.000000E+0
1.068500E+4	9.890227E-1	0.000000E+0
1.068600E+4	9.903659E-1	0.000000E+0
1.068700E+4	9.686558E-1	0.000000E+0
1.068800E+4	9.268338E-1	0.000000E+0
1.068900E+4	8.773682E-1	0.000000E+0
1.069000E+4	8.402745E-1	0.000000E+0
1.069100E+4	8.324025E-1	0.000000E+0
1.069200E+4	8.530855E-1	0.000000E+0
1.069300E+4	8.826911E-1	0.000000E+0
1.069400E+4	8.969933E-1	0.000000E+0
1.069500E+4	8.819097E-1	0.000000E+0
1.069600E+4	8.403873E-1	0.000000E+0
1.069700E+4	7.920704E-1	0.000000E+0
1.069800E+4	7.644315E-1	0.000000E+0
1.069900E+4	7.740850E-1	0.000000E+0
1.070000E+4	8.127416E-1	0.000000E+0
1.070100E+4	8.562857E-1	0.000000E+0
1.070200E+4	8.838832E-1	0.000000E+0
1.070300E+4	8.874103E-1	0.000000E+0
1.070400E+4	8.707418E-1	0.000000E+0
1.070500E+4	8.441518E-1	0.000000E+0
1.070600E+4	8.174794E-1	0.000000E+0
1.070700E+4	7.955329E-1	0.000000E+0
1.070800E+4	7.782015E-1	0.000000E+0
1.070900E+4	7.638585E-1	0.000000E+0
1.071000E+4	7.519028E-1	0.000000E+0
1.071100E+4	7.422957E-1	0.000000E+0
1.071200E+4	7.338324E-1	0.000000E+0
1.071300E+4	7.241201E-1	0.000000E+0
1.071400E+4	7.118316E-1	0.000000E+0
1.071500E+4	6.987846E-1	0.000000E+0
1.071600E+4	6.890391E-1	0.000000E+0
1.071700E+4	6.848583E-1	0.000000E+0
1.071800E+4	6.831280E-1	0.000000E+0
1.071900E+4	6.763908E-1	0.000000E+0
1.072000E+4	6.580939E-1	0.000000E+0
1.072100E+4	6.277902E-1	0.000000E+0
1.072200E+4	5.926925E-1	0.000000E+0
1.072300E+4	5.639888E-1	0.000000E+0
1.072400E+4	5.490005E-1	0.000000E+0
1.072500E+4	5.455674E-1	0.000000E+0
1.072600E+4	5.455259E-1	0.000000E+0
1.072700E+4	5.436307E-1	0.000000E+0
1.072800E+4	5.425230E-1	0.000000E+0
1.072900E+4	5.496263E-1	0.000000E+0
1.073000E+4	5.687265E-1	0.000000E+0
1.073100E+4	5.947888E-1	0.000000E+0
1.073200E+4	6.178693E-1	0.000000E+0
1.073300E+4	6.311323E-1	0.000000E+0
1.073400E+4	6.352522E-1	0.000000E+0
1.073500E+4	6.364398E-1	0.000000E+0
1.073600E+4	6.396644E-1	0.000000E+0
1.073700E+4	6.427348E-1	0.000000E+0
1.073800E+4	6.375147E-1	0.000000E+0
1.073900E+4	6.177314E-1	0.000000E+0
1.074000E+4	5.871215E-1	0.000000E+0
1.074100E+4	5.620114E-1	0.000000E+0
1.074200E+4	5.626020E-1	0.000000E+0
1.074300E+4	5.940895E-1	0.000000E+0
1.074400E+4	6.394549E-1	0.000000E+0
1.074500E+4	6.747075E-1	0.000000E+0
1.074600E+4	6.856973E-1	0.000000E+0
1.074700E+4	6.749832E-1	0.000000E+0
1.074800E+4	6.604065E-1	0.000000E+0
1.074900E+4	6.642690E-1	0.000000E+0
1.075000E+4	6.949659E-1	0.000000E+0
1.075100E+4	7.386429E-1	0.000000E+0
1.075200E+4	7.712277E-1	0.000000E+0
1.075300E+4	7.743916E-1	0.000000E+0
1.075400E+4	7.432484E-1	0.000000E+0
1.075500E+4	6.876872E-1	0.000000E+0
1.075600E+4	6.301837E-1	0.000000E+0
1.075700E+4	5.983245E-1	0.000000E+0
1.075800E+4	6.088911E-1	0.000000E+0
1.075900E+4	6.552427E-1	0.000000E+0
1.076000E+4	7.158462E-1	0.000000E+0
1.076100E+4	7.703950E-1	0.000000E+0
1.076200E+4	8.064368E-1	0.000000E+0
1.076300E+4	8.197769E-1	0.000000E+0
1.076400E+4	8.141816E-1	0.000000E+0
1.076500E+4	8.008819E-1	0.000000E+0
1.076600E+4	7.952936E-1	0.000000E+0
1.076700E+4	8.087885E-1	0.000000E+0
1.076800E+4	8.397564E-1	0.000000E+0
1.076900E+4	8.733886E-1	0.000000E+0
1.077000E+4	8.910646E-1	0.000000E+0
1.077100E+4	8.808608E-1	0.000000E+0
1.077200E+4	8.438613E-1	0.000000E+0
1.077300E+4	7.954956E-1	0.000000E+0
1.077400E+4	7.602182E-1	0.000000E+0
1.077500E+4	7.570860E-1	0.000000E+0
1.077600E+4	7.845075E-1	0.000000E+0
1.077700E+4	8.226133E-1	0.000000E+0
1.077800E+4	8.500847E-1	0.000000E+0
1.077900E+4	8.561383E-1	0.000000E+0
1.078000E+4	8.424848E-1	0.000000E+0
1.078100E+4	8.192428E-1	0.000000E+0
1.078200E+4	7.981340E-1	0.000000E+0
1.078300E+4	7.860598E-1	0.000000E+0
1.078400E+4	7.825574E-1	0.000000E+0
1.078500E+4	7.818808E-1	0.000000E+0
1.078600E+4	7.764665E-1	0.000000E+0
1.078700E+4	7.590359E-1	0.000000E+0
1.078800E+4	7.240832E-1	0.000000E+0
1.078900E+4	6.708325E-1	0.000000E+0
1.079000E+4	6.082038E-1	0.000000E+0
1.079100E+4	5.587918E-1	0.000000E+0
1.079200E+4	5.512673E-1	0.000000E+0
1.079300E+4	5.932591E-1	0.000000E+0
1.079400E+4	6.584252E-1	0.000000E+0
1.079500E+4	7.106875E-1	0.000000E+0
1.079600E+4	7.277114E-1	0.000000E+0
1.079700E+4	7.096829E-1	0.000000E+0
1.079800E+4	6.807978E-1	0.000000E+0
1.079900E+4	6.788417E-1	0.000000E+0
1.080000E+4	7.239086E-1	0.000000E+0
1.080100E+4	7.955338E-1	0.000000E+0
1.080200E+4	8.534779E-1	0.000000E+0
1.080300E+4	8.685547E-1	0.000000E+0
1.080400E+4	8.368599E-1	0.000000E+0
1.080500E+4	7.834202E-1	0.000000E+0
1.080600E+4	7.544232E-1	0.000000E+0
1.080700E+4	7.842459E-1	0.000000E+0
1.080800E+4	8.586205E-1	0.000000E+0
1.080900E+4	9.308172E-1	0.000000E+0
1.081000E+4	9.618528E-1	0.000000E+0
1.081100E+4	9.381316E-1	0.000000E+0
1.081200E+4	8.727921E-1	0.000000E+0
1.081300E+4	7.994676E-1	0.000000E+0
1.081400E+4	7.548666E-1	0.000000E+0
1.081500E+4	7.508722E-1	0.000000E+0
1.081600E+4	7.656363E-1	0.000000E+0
1.081700E+4	7.698717E-1	0.000000E+0
1.081800E+4	7.532844E-1	0.000000E+0
1.081900E+4	7.300912E-1	0.000000E+0
1.082000E+4	7.261449E-1	0.000000E+0
1.082100E+4	7.535741E-1	0.000000E+0
1.082200E+4	7.969262E-1	0.000000E+0
1.082300E+4	8.285336E-1	0.000000E+0
1.082400E+4	8.310297E-1	0.000000E+0
1.082500E+4	8.078147E-1	0.000000E+0
1.082600E+4	7.815568E-1	0.000000E+0
1.082700E+4	7.806324E-1	0.000000E+0
1.082800E+4	8.168240E-1	0.000000E+0
1.082900E+4	8.762766E-1	0.000000E+0
1.083000E+4	9.351164E-1	0.000000E+0
1.083100E+4	9.773005E-1	0.000000E+0
1.083200E+4	9.995141E-1	0.000000E+0
1.083300E+4	1.006549E+0	0.000000E+0
1.083400E+4	1.003858E+0	0.000000E+0
1.083500E+4	9.931205E-1	0.000000E+0
1.083600E+4	9.739291E-1	0.000000E+0
1.083700E+4	9.492461E-1	0.000000E+0
1.083800E+4	9.284660E-1	0.000000E+0
1.083900E+4	9.231691E-1	0.000000E+0
1.084000E+4	9.372105E-1	0.000000E+0
1.084100E+4	9.611919E-1	0.000000E+0
1.084200E+4	9.785896E-1	0.000000E+0
1.084300E+4	9.775401E-1	0.000000E+0
1.084400E+4	9.586953E-1	0.000000E+0
1.084500E+4	9.350166E-1	0.000000E+0
1.084600E+4	9.228956E-1	0.000000E+0
1.084700E+4	9.287760E-1	0.000000E+0
1.084800E+4	9.430637E-1	0.000000E+0
1.084900E+4	9.482500E-1	0.000000E+0
1.085000E+4	9.323763E-1	0.000000E+0
1.085100E+4	8.969172E-1	0.000000E+0
1.085200E+4	8.559799E-1	0.000000E+0
1.085300E+4	8.272235E-1	0.000000E+0
1.085400E+4	8.185274E-1	0.000000E+0
1.085500E+4	8.218141E-1	0.000000E+0
1.085600E+4	8.210672E-1	0.000000E+0
1.085700E+4	8.050575E-1	0.000000E+0
1.085800E+4	7.734740E-1	0.000000E+0
1.085900E+4	7.347928E-1	0.000000E+0
1.086000E+4	6.991290E-1	0.000000E+0
1.086100E+4	6.714024E-1	0.000000E+0
1.086200E+4	6.507728E-1	0.000000E+0
1.086300E+4	6.365788E-1	0.000000E+0
1.086400E+4	6.331731E-1	0.000000E+0
1.086500E+4	6.465780E-1	0.000000E+0
1.086600E+4	6.754257E-1	0.000000E+0
1.086700E+4	7.074493E-1	0.000000E+0
1.086800E+4	7.264528E-1	0.000000E+0
